Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"555","yau 5","159560","1556270147629","Uw F' Rw2 F Dw' B2 D' Lw B Uw' R Rw Bw' Lw2 Fw2 Uw' Fw2 Dw' Rw R Uw2 L Bw Dw2 Rw Dw Bw2 U2 R' L' Lw2 Uw Lw2 Dw D2 R2 Rw Lw2 Bw' U Fw Bw' Dw Lw' Bw B F' Uw Rw2 U' Fw' R Lw2 Rw Bw' Fw2 L' Lw2 B L2","0",""
"555","yau 5","135680","1556270389782","Dw' Uw L' Uw' R2 Uw' Lw Fw Uw R' B Dw2 Fw Rw2 D' U Bw Rw' Fw' Rw Uw2 Rw2 B' L2 Lw' Uw' B Bw' D2 Lw' Dw2 B2 Lw' R2 U2 Lw' R' Bw2 B' F' D' F' Rw Lw' L' F2 Dw' Uw2 B2 Fw2 Bw U2 L2 Bw Dw' Lw' F Uw' Dw Lw'","0",""
"mega","Normal","162720","1556270720624","R++ D-- R++ D++ R++ D++ R-- D++ R-- D++ U
R-- D++ R-- D-- R++ D-- R++ D++ R-- D++ U
R-- D-- R-- D++ R-- D-- R++ D-- R-- D++ U
R++ D++ R++ D++ R-- D-- R-- D-- R-- D-- U'
R-- D++ R++ D++ R-- D++ R-- D-- R++ D++ U
R-- D-- R++ D-- R-- D++ R++ D-- R-- D-- U'
R++ D-- R-- D-- R++ D-- R++ D-- R++ D++ U","0",""
"mega","Normal","141340","1556270975502","R-- D++ R++ D-- R++ D++ R-- D++ R++ D-- U'
R++ D++ R++ D++ R++ D-- R++ D-- R++ D-- U'
R++ D++ R++ D-- R++ D++ R-- D++ R-- D++ U
R-- D-- R-- D++ R++ D-- R++ D-- R++ D-- U'
R++ D-- R++ D++ R++ D++ R-- D-- R-- D++ U
R-- D++ R-- D-- R++ D-- R-- D-- R-- D-- U'
R-- D++ R++ D-- R-- D++ R++ D++ R++ D-- U'","0",""
"222","Normal","7910","1556271032487","R2 F U' F' U' F' R U2 R F' U2","0",""
"222","Normal","6500","1556271052537","R' F U' F R U' R U2 R' U R'","0",""
"222","Normal","14680","1556271085067","R U2 R2 U2 R' F' U' F R2 U2 R'","0",""
"222","Normal","4630","1556271105477","U' R F R U' R U2 R2 F U' F","0",""
"222","Normal","7080","1556271131642","U R U2 F' U R U' F' R' F R","0",""
"222","Normal","4770","1556271157427","U R' F' R U F' R U R' U2 R","0",""
"222","Normal","8280","1556271193577","U' R U2 R' U R' U R F' R2 U2","0",""
"222","Normal","6690","1556271222145","R' U F U2 F U' R' U' R U R","0",""
"222","Normal","5260","1556271246783","R U' F U2 R U2 F' R2 F U' R","0",""
"333","cfop","18140","1556271350616","D2 B2 D' F2 U R F' R B' U L2 U2 F L2 D2 F2 U2 F' L2 F' L2","0",""
"333","cfop","17230","1556271400056","R2 D' B2 F2 U F2 L2 R2 U2 F2 D' R' F2 R2 U L2 D2 F U' B' D","0",""
"333","cfop","20030","1556271444573","L U2 L' B2 D2 L U2 R2 U2 R' B2 U' R F' D2 R2 U B2 F' U2 R","0",""
"333","cfop","23150","1556271492358","L' D R2 F L B' R L' D F B2 R2 U' R2 U2 F2 D R2 D B2 D","0",""
"333","cfop","15550","1556271533314","D2 F U F2 U L B' D2 F2 B' R2 B2 D F2 U2 R2 B2 D R2 U' B2","0",""
"333","cfop","21290","1556271579424","L B2 F2 R U2 L2 D2 F2 U2 B2 L2 F U2 B R' D2 U' B' D U'","0",""
"333","cfop","22150","1556271625895","R B' D2 B' R2 L B' D F2 R' L2 U D2 R2 U B2 R2 B2 U2 B2 R2","0",""
"333","cfop","16300","1556271665357","L2 F' D2 L2 B' D2 B' U2 F L2 R B2 R' F2 D' L R B F2 U'","0",""
"333","cfop","14370","1556271716258","D2 B' R2 U2 L2 D2 F D2 L2 F' L2 R D' F R U R' D' L'","0",""
"333","cfop","14020","1556271758798","U2 B2 L' F' D L2 U2 F' D B' R2 L2 D2 B L2 F U2 D2 F2 U2","0",""
"333","cfop","17940","1556271804641","B2 U R2 D' L2 U2 F2 U' B2 L2 U B' L F' U L' D' L2 R' D","0",""
"333","cfop","24130","1556271958698","R' B2 R2 D2 U2 R D2 B2 D F2 U B' U' B' L' U' R2 U2","0",""
"333","cfop","18440","1556271997429","U F' R F2 U F2 R L' D B R' U2 R L2 U2 R F2 R' F2 L2 F2","0",""
"333","cfop","15370","1556272041019","B2 R' F' D F' D2 L2 F L' U' F2 L2 D2 F2 B2 L2 U2 F' R2","0",""
"333","cfop","18840","1556272080729","U2 L2 D' B2 F2 D' F2 U R2 B2 U F' D' L U2 B R D U2 B' L","0",""
"333","cfop","16940","1556272126593","R2 F' L2 F2 L2 D2 U2 F' D2 B D F' L' U R B F' D B' D2 R2","0",""
"333","cfop","23880","1556272174090","R B2 R2 F2 R' U2 L' D2 B2 R2 D2 U' L2 D' R2 F' R' D' R","0",""
"333","cfop","16400","1556272213038","L2 F2 R2 D' F2 D2 B2 F2 U' R2 B R' D2 U' R' U' L' R2 D2 F'","0",""
"333","cfop","23870","1556272260389","F2 L2 U2 B D2 F' U2 B D2 U2 L' B' R2 F2 L D2 U L' B D2","0",""
"333","cfop","17150","1556272296071","F2 L U L2 B' L D L' B2 U D2 R2 D2 R F2 R B2 U2","0",""
"333","cfop","16540","1556272350936","B2 F2 L2 U F2 L2 U B D2 F L R B F2 D' L' D R2","0",""
"333","cfop","14910","1556272387433","U2 F' U2 F2 D2 L2 F' R2 F2 D L2 U L' F U' B2 L B2 R","0",""
"333","cfop","16470","1556272428120","L2 U' L2 R2 U' F2 U L2 F2 U2 B R' B2 D' R F' R D' U' B'","0",""
"333","cfop","19450","1556272473388","R U2 R F2 R' B2 R' F R2 B2 D R U L R2 F D'","0",""
"333","cfop","14460","1556272510754","L2 U2 L2 U' R2 F2 L2 U R2 D B F2 D2 R' D' F' R' D2 F2 L R2","0",""
"333","cfop","12870","1556272547539","U2 B2 U2 L2 B2 R2 D' F2 D R2 B' L' R' F R2 D' L' U2 B U","0",""
"333","cfop","16690","1556272616479","U F L D2 R2 F R2 U F2 B2 D2 R2 F2 R' B2 R' F2 B2 L2","0",""
"333","cfop","14570","1556272684216","D2 R U2 R' D2 B2 L2 R' B2 L2 B' U2 R' D' R2 D L F2 L","0",""
"333","cfop","11430","1556272811208","B2 U F2 D B2 U F2 R2 D2 F2 U' F' U' R B' D' B L2 F' D R2","0",""
"333","cfop","13510","1556272931956","R2 F2 U2 R2 D U2 L2 F2 U2 L' B' L2 U L B L2 B R' D' U","0",""
"333","cfop","19080","1556272987452","U2 B2 R F2 L2 B2 U2 F2 D2 R F' L D' R' D B D U' L'","0",""
"333","cfop","19000","1556273029626","U2 B2 D' R2 D2 B2 L2 R2 D R B2 U F' R' B' U' L2 R' F2 D2","0",""
"333","cfop","15640","1556273071496","L2 D2 B2 R2 U2 B' D2 F D2 U2 B R' B U' F2 D' L R2 D2 L F","0",""
"333","cfop","13280","1556273406777","D L2 U2 F2 D2 F2 L2 F2 L2 R' B D2 U L2 R F' L D2 R D'","0",""
"333","cfop","15970","1556273452987","R F' L2 F2 R2 L U' B R L F' D2 F' R2 L2 B D2 B D2 R2","0",""
"333","cfop","13880","1556275667151","F L U2 L2 F' R U F2 U B D2 F U2 D2 L2 F2 U2 B U2","0",""
"333","cfop","11670","1556275820179","L2 D B2 U2 F2 D' L2 U2 F2 R2 B2 L' B2 D' L2 B L' D2 R B2 L","0",""
"333","cfop","14630","1556275917097","R2 F2 U2 F' R L2 U D2 B U2 R2 U F2 D' F2 B2 U F2 U2 F2","0",""
"333","cfop","17850","1556280031958","L2 R2 F' L2 F2 R2 D2 B' L2 R2 B L' F D U R2 B' U2 R U' F","0",""
"333","cfop","17670","1556280076073","L2 F D2 U2 F' R2 B' U2 F' L2 F R' D R2 B' F L' R' F2 D'","0",""
"333","cfop","16290","1556280121685","L2 D F2 B' U2 R F2 L F' R D R2 B2 D F2 L2 D B2 U' L2","0",""
"333","cfop","15140","1556280158903","D' R2 B2 D2 U L2 U' R2 F2 R' F' R F2 L D2 F' L R F2","0",""
"333","cfop","19870","1556280202884","D' B2 R' B2 U' D2 B2 L F' R2 F2 L2 U2 L F2 U2 L U2 L'","0",""
"444","yau","57790","1556280341328","U2 B2 L2 U2 B' L2 F2 D2 F' D2 F L' B2 D' U L B' D' B' D' Rw2 Uw2 R2 U B' Rw2 F2 U Fw2 B Rw2 F2 Uw2 Rw' Fw2 D2 B D Uw' Fw2 B U2 F' Rw' B2 F2","0",""
"444","yau","79590","1556280464330","B2 D U L2 B2 L2 U' B2 R2 U R2 F D' L' F R D2 L F2 D U Rw2 B2 D' Fw2 F Rw2 B D' U' B' D Rw' F D' R2 F Rw' L Fw R' Fw2 L R U'","0",""
"444","yau","58510","1556280567268","L2 B2 U2 F2 D' L2 U' L2 U F2 R' U F' R U' R2 D B D2 U' Rw2 Uw2 U' B2 L2 Fw2 D' B D2 U2 B2 U Rw D' B' Rw B2 Uw' Rw' L' R2 Uw' F D2","0",""
"444","yau","57490","1556280672873","R2 U' B2 U F2 D2 B2 L2 D R2 D' B' U2 R' D F' R L2 D2 B' Uw2 F Uw2 D' Fw2 Rw2 D' L2 B' R2 D' Rw2 D2 Rw' U' L2 Fw2 F Uw' L' Fw B' Uw' L2 Fw2 U","0",""
"444","yau","69900","1556280798433","D2 L' F2 L D2 L' D2 U2 F2 U2 L2 F' L U' F U F L D2 U Rw2 F Rw2 Uw2 B L R' U2 B L Uw2 F' Uw' L' D' R' Uw Fw Rw' Uw D' Fw2 Rw R2","0",""
"444","yau","67840","1556280916892","U2 L2 B D2 U2 L2 F2 U2 L2 F L D U R' B D2 F R2 L' B2 R Rw2 B' Rw2 D' R2 Uw2 D Fw2 F Rw2 F' D B' Rw' L U2 B' R Uw L2 Fw Rw F Uw D2 R'","0",""
"444","yau","68330","1556281037677","L' U R' U L2 B2 L B' U' L2 B' L2 F L2 R2 U2 B L2 R2 Uw2 B Rw2 D Rw2 Uw2 F U F Uw2 U2 Rw2 D' L' F2 Rw U2 Rw Uw' Rw' Uw D' Fw' Rw2 U L","0",""
"444","yau","56050","1556281140028","L2 B2 R' D2 F2 L2 B2 R D2 F2 U R' F' U' B' U B' F2 U2 R Fw2 Uw2 Fw2 D B F' U Fw2 F' U B2 U2 Rw U Fw2 Uw2 Rw D Fw' Rw L2 B' F2 Rw' D2","0",""
"444","yau","72510","1556281261118","D2 R2 F U2 R2 F R2 B2 L2 D2 L' F2 D' U' L' D2 F' D' U F2 Fw2 Rw2 Uw2 F R2 U' B F2 Uw2 D2 B' L2 D Rw' Fw2 L2 U' Rw Uw2 D2 Fw U2 Fw' D2 Rw' F2","0",""
"666","Normal","307570","1556281664935","Dw2 R 3Fw 3Uw' 3Fw2 3Rw 3Fw2 3Rw2 3Fw' 3Uw 3Rw Dw2 Lw' Dw L' B 3Rw2 3Fw Lw Bw2 Fw2 3Fw' U' 3Fw 3Uw2 D2 F' U' B2 D2 3Uw' F' Bw2 3Uw2 Rw2 F 3Uw Uw2 L' Fw' Rw' U 3Uw Lw2 3Rw Dw' F' 3Uw Bw2 D 3Rw Lw2 R2 L2 U 3Uw2 B' 3Uw2 Rw2 L' 3Rw2 U' Lw2 Fw' F2 L U B2 U2 R2 Dw' 3Uw' D' U2 3Rw2 B' Lw2 D2 B' Lw2","0",""
"555","yau 5","121860","1556281895995","Uw Lw' R' L Rw2 B Fw2 Bw Uw' Bw2 Uw' U2 R' Uw2 Rw B Uw2 Bw' Dw Uw L' D L' Rw' F L2 Lw B Fw' D' L Bw' B' Lw Dw' R2 Fw Dw Uw' Rw' Bw' Rw L2 B L2 Dw2 Lw D' Lw2 U' Dw2 F Rw Uw R D2 Uw Lw' Dw Rw2","0",""
"333","cfop","12480","1556281954470","U2 R2 U2 F2 L' B2 F2 L2 F2 L' D' R' U' R B2 R' F' U L' R'","0",""
"333","cfop","14270","1556281993371","B2 U2 D F' R L' F D L' F L D2 F2 D2 R2 D2 R F2 R'","0",""
"333","cfop","15130","1556282035850","U2 L U' D2 B' U2 R2 F2 D' R' B' R2 L2 F' L2 F2 D2 B' U2 B'","0",""
"333","cfop","13370","1556282082389","L' B' R2 B U R D2 R' D B' R F2 U2 D2 L' D2 L B2 R2","0",""
"333","cfop","19320","1556283955409","D' L' U R' D' L2 U L' D' F' D B2 U B2 U2 L2 B2 D2 L2 D","0",""
"333","cfop","16920","1556283998331","U B L' D R2 F2 B L' D2 F' B2 U2 R L2 U2 F2 L' F2 R'","0",""
"333","cfop","17050","1556284039150","U' L' F2 U2 D' L' U R2 D2 F' U2 D2 L F2 R B2 R F2 L2 U2","0",""
"333","cfop","19800","1556284077741","F2 L' B2 U' F' B2 U R' F D F2 R2 F2 B2 U' B2 D R2 L2 U'","0",""
"333","cfop","18860","1556284120407","U2 R F L' B D' L2 B L' F B2 L2 U2 D R2 U2 R2 F2 B2 D","0",""
"333","cfop","14790","1556284163318","R F D' L U L2 U R2 L' B U2 D2 L2 B2 R' F2 L' D2 R' B2 R","0",""
"333","cfop","16280","1556284206563","F2 R2 D2 L2 B' U2 L2 F' U2 B D' F' U2 B F2 L' F D2 L' D","0",""
"333","cfop","16430","1556284250497","F' L2 D2 L2 B' D2 B D2 L2 B U2 R D U2 L2 B' L D R F2","0",""
"333","cfop","16100","1556284286042","D U2 R2 D B2 R2 U' F2 D2 L' B2 R B' U' R B' U' L2 F' R","0",""
"333","cfop","17980","1556284334751","U F2 D' R2 U2 B2 D2 F' L' D' R D2 R2 D B2 U2 B L'","0",""
"333","cfop","14930","1556284372713","U2 F2 D2 R2 F' L2 R2 F U2 F' U' F' U B' U B2 D2 L' U' L'","0",""
"333","cfop","18400","1556284418753","L' U2 R' D' F U' R2 U2 B' U' L2 D2 F U2 F' U2 F' R2 F2 R2","0",""
"333","cfop","20310","1556284464859","L2 F U2 L2 F D2 U2 L2 F' L2 U' F D L D R B2 D' R2 U' L'","0",""
"333","cfop","19340","1556284508295","F' D' L' D' L D' F R F L D2 F2 U' L2 B2 L2 D' L2","0",""
"333","cfop","18570","1556284548634","U2 L2 D2 U2 F2 L2 F L2 F' L2 B2 D' B' L' B' U' R B2 F","0",""
"333","cfop","17110","1556284589793","B D2 B R2 U2 F L2 B R2 B' F' R' U B D U2 F' R' U2 F2 L'","0",""
"333","cfop","17560","1556284633556","R F' R2 B U R' D F L' F' U2 B2 U F2 R2 L2 F2 D2 L2 D B2","0",""
"333","cfop","17360","1556284675547","F' U2 B' D' R2 L' U L D B' U F2 L2 U F2 L2 D' L2 B2 U' D2","0",""
"333","cfop","16380","1556284712762","L2 D L2 F2 L' U2 R F' B' L B2 U' R2 L2 F2 R2 U2 B2 D L2","0",""
"333","cfop","13730","1556284750789","R2 U' F2 U F2 U' F2 U2 L2 B2 F' U2 L2 U' L B' D2 L B D","0",""
"333","cfop","20140","1556284798996","R2 D' F2 L' F' R F2 D' F B U2 F2 U' F2 U' R2 F2 U F2 D' B2","0",""
"333","cfop","15810","1556284890446","R' D' L B2 U' B D' F' U' D L U2 L F2 D2 F2 D2 R2 B2","0",""
"333","cfop","14020","1556284928144","B' F2 D2 B U2 F' U2 R2 F R2 F D F' L' R' D U B2 R' F'","0",""
"333","cfop","14930","1556284969262","B2 D2 L F2 U2 L' D2 R D2 B2 U' B' U L2 R U F L2 R B","0",""
"333","cfop","16340","1556285011963","L2 R2 U' F2 L2 D' R2 D2 B2 U R F D2 L' F U2 L' F2 U B' F'","0",""
"333","cfop","17580","1556285086287","B2 F2 R2 F2 U F2 U' L' U F D B' D2 B' L R2 B' U","0",""
"333","cfop","16190","1556285129227","U2 L2 R2 B2 L2 D2 L2 U' L2 R D B' D F' L2 D' R B2 U' L2","0",""
"333","cfop","17930","1556285173402","D' R2 D2 F2 D' F2 U F2 R2 D2 R2 B' R U2 F D2 U R' D' U R2","0",""
"333","cfop","14950","1556285315869","L D2 L' B2 U2 L U2 L B2 D2 R U R' B' L F2 D F R2 B2 L","0",""
"333","cfop","14420","1556285394482","R2 B2 F2 D' R2 B2 F2 D F2 U R2 F' R' B D' B' L' D2 L2 F'","0",""
"333","cfop","13980","1556285442442","U2 R' U2 L2 D2 F2 R U2 B2 U2 R D' B2 U R2 F L' R' U' F2","0",""
"333","cfop","16260","1556285489313","D2 R2 U2 F2 R2 F2 L2 F' D2 U2 R2 D L2 B R' B2 R2 B2 D2 R'","0",""
"333","cfop","16140","1556285534059","L' U R2 U F L F' B U2 R L2 U2 R2 F' R2 F2 U2 R2","0",""
"333","cfop","13770","1556285576293","U' L2 R2 D' R2 U F2 L2 R2 D2 R' D' L B L2 F2 D F' L B2","0",""
"333","cfop","15230","1556285619685","U2 B2 L2 U R F L' B R2 F B2 R U2 L2 U2 L' B2 U2 L D2","0",""
"333","cfop","13850","1556285655350","F' D2 R2 U2 F U2 R2 B' F2 U2 F2 D L' U2 L' U L R' F' R' F","0",""
"333","cfop","17140","1556285700155","R2 B' R U' D2 B D' F' U' D F2 L2 U2 F B2 D2 B2 R2 B'","0",""
"333","cfop","14610","1556285738407","B' L2 U2 B' R2 D2 B L2 D2 B' F2 D' F U R D R2 B' F2 U2 R'","0","f2l插错跳o"
"333","cfop","15100","1556285875508","D' B2 R2 L D B2 U B' U' R2 U' B2 L2 U B2 L2 F2 U'","0",""
"333","cfop","12800","1556287713400","U2 R' F2 L' F2 R2 B2 R U2 F2 R2 F U' R B2 L' B F R2 D","0",""
"333","cfop","16060","1556287757323","B2 L2 F2 L2 D2 B2 U' B2 U2 B2 F2 L U' R F D B' L2 D2 F","0",""
"333","cfop","15500","1556287796297","B U F L2 F L' D2 R' F2 U' F' R2 L2 B U2 B' R2 B' D2 F' R2","0",""
"333","cfop","15460","1556287834355","U F2 U' F2 B U' D' L F U R' F2 D2 R F2 R2 U2 F2 D2 F2","0",""
"333","cfop","18450","1556287878358","D2 F U2 L2 F D2 R2 F D2 L2 B2 R D' B2 R D R U' B D'","0",""
"333","cfop","15260","1556287920738","U2 L' U' B2 R F' D2 R F L2 U' R2 F2 U' B2 L2 B2 R2 U F2","0",""
"333","cfop","15180","1556287964874","F' D2 U2 L2 F' R2 B R2 D2 R2 B D B2 L' F' L2 B2 U F2 D R'","0",""
"333","cfop","15270","1556288189101","L' B2 U' R2 U' B' R F2 R B2 U' D2 R2 U' L2 B2 D F2 L2","0",""
"333","cfop","16480","1556288230344","D2 F2 D2 F2 L B2 R D2 U2 F2 L2 B' L2 F2 D L2 F' R F' U","0",""
"333","cfop","16010","1556288274381","U2 F2 D B2 D' U' F2 L2 F2 L2 F2 R U B' L2 F' U' L' R F D","0",""
"333","cfop","17900","1556288318131","D' R2 B2 D' L D' R L D' B L2 B2 R2 U' R2 U B2 U' F2 U2 F2","0",""
"333","cfop","17810","1556288363245","B2 L2 F2 L D2 U2 F2 L' D2 U2 R' B U R D' L' U' L U2 R'","0",""
"333","cfop","18920","1556288413763","R2 D2 B R2 U2 F2 D2 B2 U2 R2 B R' F' R' D R U' L2 D2 B F","0",""
"333","cfop","14170","1556288453250","U D' B' R2 U' F' L' B2 L F' B2 U' L2 U2 F2 U2 F2 D2 F2","0",""
"555","yau 5","154720","1556289498649","D' R F2 Uw B2 Dw2 F' Uw' D' Lw2 Bw U Lw2 R2 Dw R B Rw2 Uw' L2 Bw Lw' Rw' U2 Bw' D' Bw L2 R2 Uw' Dw Rw' Uw F' Rw' Dw2 Bw2 Fw B' Lw D' Rw' Fw2 D2 Bw U2 Dw' Lw U2 B L2 F2 Dw F2 U2 R2 D' L' R2 U2","0",""
"555","yau 5","138060","1556289917633","Bw' L2 D' L Fw2 Lw' R2 U2 F' B' R' F2 L' B' Fw' U2 D L2 Fw2 D F D2 Bw Lw F' B L' U' Fw2 U Rw' Dw2 R' Uw2 D Rw2 B' Lw' F2 D2 F2 R' L D Uw' Lw2 L2 Uw' Rw2 Lw2 Uw2 R Bw D' B Fw Uw2 L' U2 Uw","0",""
"555","yau 5","145510","1556291570600","L2 B' U D B' Rw Dw2 Rw2 Dw2 U' Uw' F' Rw2 Lw' Bw D2 Lw' L2 D2 R Fw Uw Dw' L Dw F2 Bw' U L' Bw' R2 D' Uw F Dw F' B' Lw Rw' Dw' Bw' Uw Dw' Fw' R2 Lw' Fw2 B' F Bw2 D' Fw' B2 Uw2 Dw' Lw' Uw' F' Uw R","0",""
"555","yau 5","145620","1556291793082","L' Uw2 F2 D2 Fw B U2 L' Lw Rw' B' L' D2 Rw Dw2 F2 Dw' F' Fw' L F2 R' Bw2 Rw2 Fw L Bw2 U2 R D' Uw2 Bw Dw2 D2 Uw' Bw B' Rw Fw' U' F2 Rw2 U2 Lw2 F2 Bw2 D U' Fw' U2 D2 L' B Dw2 L Bw2 F' U' Dw2 B","0",""
"555","yau 5","153430","1556292016131","B Lw2 Rw R' D2 R2 Bw R2 Lw D U' Rw F' B Lw Dw2 Bw' F' Rw2 Fw2 Lw R U' Fw' L D F' Bw2 Fw Lw2 L' Uw' R' Lw' B Fw2 Rw Fw2 B' Rw Lw' L2 Fw Uw2 Rw' Fw' U' B2 D' L' R' Uw2 Fw2 Uw' Bw' Dw B2 Lw R2 U","0",""
"555","yau 5","147310","1556292245836","U Bw2 U2 Dw R2 Bw Uw' Fw Rw R' Lw' D' U2 Bw' U' Lw2 U' F Lw' Uw2 Lw' Fw Rw F' Uw2 Lw2 Fw Rw2 D' F' Fw2 Bw2 Dw' Uw' Bw' Lw2 Bw2 F' Uw Rw2 Bw' Dw R2 Fw' F' U2 L Bw' D Fw' Bw B2 Lw2 B2 F' Dw R Bw' B' Uw'","0",""
"555","yau 5","126880","1556292447814","Fw' L2 B' Lw2 B F' Fw2 Dw' Uw2 D2 B' Bw2 Uw Lw2 Rw2 U' Dw D' Bw' Dw2 Uw F2 D2 Rw2 Lw Fw' D Rw' B2 Dw' Lw Uw' Dw Rw' Lw2 U L' U R' Lw Bw' R' F' U2 D F Lw' Rw2 R2 Fw D L2 F L2 B2 L Dw L' Lw2 Fw'","0",""
"555","yau 5","164920","1556292671196","Dw L2 Lw2 R' Fw U' D' Uw' Fw' Uw' F2 R2 D' Dw' R' L2 Dw B' R F Fw R2 L Fw U' Uw' R2 Rw2 Uw' L F Rw' R U Bw2 R Rw2 D B2 Rw B2 Lw Dw' L2 Fw Rw' U L' F' B' Lw2 U' Lw2 R2 U' Bw2 Uw R2 Rw2 Dw","0",""
"555","yau 5","175290","1556292917143","Uw D' F' D B' L' Bw' B2 Lw2 R2 U' D' Fw' Uw Lw R Uw2 U F' D2 Fw2 B2 Uw2 Dw L' R F2 L F' D U' Dw2 Uw' R2 F' R B' Lw F Fw2 Rw2 B Fw2 U2 F2 Dw Lw2 Dw Rw' L' D2 Lw' Fw L2 U B2 Bw' Rw2 Uw Bw2","0",""
"555","yau 5","123740","1556293105293","F' R2 U Dw2 Rw' Fw B2 Uw' Dw' Bw Rw Lw' D' L Lw2 Uw' U' Bw B2 L F' D2 B Rw2 D2 U2 L' Uw' B Lw' Bw2 L Rw2 B2 Fw2 Uw2 Fw2 Lw2 F2 U Rw2 Bw D2 Lw2 Fw2 R' U' Uw2 Lw2 F L' B Lw' Rw2 Uw' Bw Dw Lw' B U","0",""
"555","yau 5","123710","1556293318634","B Bw' F D' Bw2 B2 Uw2 B2 Fw' Lw2 L2 Dw Uw L2 D Dw' F' L2 Rw Bw Rw2 Lw L2 Dw2 Uw' D2 Rw D2 Bw' F' R' Uw2 Bw2 Fw R' D' F' Rw2 Uw' Fw Lw' B U' Bw L' Bw' U' F' B Fw2 R' F' Uw' Lw' Bw' B Fw' Lw2 R' Dw'","0",""
"555","yau 5","123730","1556293516316","Dw' Rw L2 F L' D Dw2 R2 F' L' U' F2 Lw2 L' U' Bw' Rw2 F Rw' U2 L' B Dw Lw L Rw2 Dw' Lw B Uw' Rw2 Fw L U' Rw L2 F2 R' Fw2 Lw Rw' F R2 L2 F2 Lw2 Fw2 Rw' D B Uw2 Lw2 L' B2 L F' Lw2 D2 Bw2 U'","0",""
"555","yau 5","130020","1556329075720","Lw2 Dw' Bw Rw2 L Uw Rw Uw2 Lw Fw D' Dw' L D Uw' U Rw Bw' F R2 U2 Rw2 D2 Rw B2 Uw2 D U Dw Rw' Uw F2 Dw' R2 F Dw2 B' L' Dw U' R2 F Lw' B2 Bw D' R2 U Fw' F' Bw2 Dw2 Rw D Bw Lw' B' Rw2 Lw' R'","0",""
"666","Normal","337030","1556341538131","3Fw2 Fw2 U' 3Uw 3Rw L2 Dw2 Rw Dw2 F2 Dw Fw' Lw2 D F' L2 3Uw2 F' 3Rw Bw' 3Fw' Rw Bw2 3Fw B' L' 3Fw 3Rw' Lw L Uw L2 B' 3Rw' 3Fw Fw2 3Uw' Uw' U' Bw Fw2 R' B' 3Rw D2 F 3Rw R 3Uw B Lw' Uw2 Bw2 Fw' Rw' Bw 3Uw' D' Lw U2 Bw' Fw' R' U Uw D 3Uw Bw2 F U2 Lw F' Uw' U F 3Rw2 D' Bw2 3Rw' Dw'","0",""
"mega","Normal","122190","1556341748005","R-- D-- R++ D++ R-- D++ R-- D++ R++ D++ U
R-- D-- R-- D++ R-- D++ R-- D-- R++ D++ U
R-- D++ R++ D++ R++ D-- R-- D-- R-- D-- U'
R-- D-- R-- D-- R-- D++ R++ D-- R++ D++ U
R++ D++ R-- D++ R-- D-- R++ D++ R-- D++ U
R-- D-- R++ D-- R-- D++ R++ D++ R++ D-- U'
R-- D-- R-- D++ R-- D++ R-- D++ R++ D++ U","0",""
"333","cfop","17190","1556341806257","R' F R U' D2 F2 R F R2 B U' B2 U' D2 B2 R2 D2 F2","0",""
"333","cfop","14560","1556341843047","L2 R2 F2 R2 U' B2 F2 L2 R2 B' L U R2 F R' U2 R2 B L2 U'","0",""
"333","cfop","17440","1556341888330","L2 D2 B' U2 F D2 L2 F L2 R2 B' U' L' D2 R F' L D U2 R'","0",""
"333","cfop","18190","1556341933180","D2 B2 U2 R2 B F' L2 U2 F' L2 F2 D F2 R' B' D' U' L' U2 L2 B'","0",""
"333","cfop","18720","1556341977595","B' U' F D' L U2 F' U B2 L F2 D' B2 R2 U B2 D L2 D L2 D","0",""
"skewb","Normal","7150","1556342080876","R B L B' U' L R' B' L' R U'","0",""
"skewb","Normal","8630","1556342113941","U L U R U' R' U L' U L U","0",""
"333","cfop","20500","1556370549936","B U2 F2 L2 F R2 F U2 L2 F' D2 L D L2 B D2 L' U2 B U' F'","0",""
"333","cfop","15040","1556370589702","U' B2 L2 U L2 D' U2 R2 F2 R2 F2 R' B' D' B U2 L' F L' B'","0",""
"333","cfop","21220","1556370632372","B' D' R' D L' U' F R2 U F U B2 R2 U' B2 U2 L2 D' L2 D F2","0",""
"333","cfop","15240","1556370695522","L2 D2 B2 F2 D R2 B2 R2 B' U' R2 U' F L' U B2 L' R U","0",""
"333","cfop","16330","1556370743345","B2 F2 L2 D B2 D L2 D2 B2 D' F2 L R U' L D' U2 B' R' F","0",""
"555","yau 5","141130","1556436741957","D B' U' F2 Bw2 Lw2 U R' L2 Fw' Dw R2 D2 Bw' Fw B' U B' U' B2 D' F B2 R2 D2 Rw' L' B' L' U2 B' F2 D Bw2 Dw' U' Lw' Dw' Fw Lw2 F' Rw' Dw' Fw R2 U' R Uw' R2 Dw D' F' Fw Rw' F2 Rw2 R Uw2 B2 Rw2","0",""
"555","yau 5","152870","1556436989845","D2 Dw2 Uw2 F2 L2 Bw' L' Bw Uw U F2 Fw2 R F Fw' R' F' L2 Bw' R' Dw' Uw' L2 Dw' R2 Rw2 D' Uw' Dw2 R' Dw L2 Uw2 Lw' F2 Dw' L' Fw' F D R2 D2 Fw' Dw2 B2 Dw2 Rw B2 Bw F' Rw Lw2 Dw' D' U2 Rw' L R Dw' D2","0",""
